grid_id,lat,lon,total_viol,avg_cis,max_cis,weeks_active,months_active,peak_hour,top_vehicle,near_junction,police_station,persistence,hotspot_score,hotspot_rank,tier
12.997_77.586,12.997,77.586,1,1.3333,1.3333,1,1,4,CAR,1,High ground,0.0417,0.0557,4892,Low
12.992_77.542,12.992,77.542,1,1.3333,1.3333,1,1,5,CAR,1,Vijayanagara,0.0417,0.0557,4893,Low
12.93_77.614,12.93,77.614,1,1.3333,1.3333,1,1,2,CAR,1,Madiwala,0.0417,0.0557,4894,Low
12.914_77.599,12.914,77.599,1,1.3333,1.3333,1,1,2,CAR,1,J.P. Nagar,0.0417,0.0557,4895,Low
12.945_77.531,12.945,77.531,1,1.3333,1.3333,1,1,0,PRIVATE BUS,1,Byatarayanapura,0.0417,0.0557,4896,Low
12.965_77.592,12.965,77.592,1,1.3333,1.3333,1,1,4,CAR,1,Halasuru Gate,0.0417,0.0557,4897,Low
13.001_77.541,13.001,77.541,1,1.3333,1.3333,1,1,0,CAR,1,Vijayanagara,0.0417,0.0557,4898,Low
12.978_77.561,12.978,77.561,1,1.3333,1.3333,1,1,3,CAR,1,Magadi Road,0.0417,0.0557,4899,Low
12.984_77.59,12.984,77.59,1,1.3333,1.3333,1,1,5,CAR,1,Cubbon Park,0.0417,0.0557,4900,Low
12.964_77.558,12.964,77.558,1,1.3333,1.3333,1,1,7,SCOOTER,1,Magadi Road,0.0417,0.0557,4901,Low
12.925_77.57000000000001,12.925,77.57000000000001,1,1.3333,1.3333,1,1,5,CAR,1,Banashankari,0.0417,0.0557,4902,Low
12.946_77.574,12.946,77.574,1,1.3333,1.3333,1,1,4,OTHERS,1,Basavanagudi,0.0417,0.0557,4903,Low
12.911_77.58,12.911,77.58,6,1.3222,2.2667,1,1,0,CAR,1,J.P. Nagar,0.0417,0.0557,4904,Low
12.911_77.599,12.911,77.599,1,1.3333,1.3333,1,1,2,CAR,1,J.P. Nagar,0.0417,0.0557,4905,Low
12.944_77.529,12.944,77.529,1,1.3333,1.3333,1,1,0,OTHERS,1,Byatarayanapura,0.0417,0.0557,4906,Low
12.966000000000001_77.602,12.966000000000001,77.602,1,1.3333,1.3333,1,1,1,LORRY/GOODS VEHICLE,1,Ashok Nagar,0.0417,0.0557,4907,Low
13.027000000000001_77.562,13.027000000000001,77.562,5,0.9999800000000001,1.25,2,2,13,CAR,0,Yeshwanthpura,0.0833,0.0557,4908,Low
12.965_77.614,12.965,77.614,1,1.3333,1.3333,1,1,0,CAR,1,Ashok Nagar,0.0417,0.0557,4909,Low
13.040000000000001_77.625,13.040000000000001,77.625,3,0.6805666666666667,1.0417,3,3,6,SCOOTER,0,Hennuru,0.125,0.0557,4910,Low
12.956_77.587,12.956,77.587,1,1.3333,1.3333,1,1,3,CAR,1,Wilson Garden,0.0417,0.0557,4911,Low
12.912_77.599,12.912,77.599,1,1.3333,1.3333,1,1,2,CAR,1,J.P. Nagar,0.0417,0.0557,4912,Low
13.015_77.584,13.015,77.584,1,1.3333,1.3333,1,1,4,CAR,1,R.T. Nagar,0.0417,0.0557,4913,Low
12.976_77.536,12.976,77.536,1,1.3333,1.3333,1,1,3,CAR,1,Vijayanagara,0.0417,0.0557,4914,Low
13.026_77.577,13.026,77.577,2,1.00695,1.1806,2,2,12,CAR,0,Sadashivanagar,0.0833,0.0557,4915,Low
12.957_77.547,12.957,77.547,1,1.3333,1.3333,1,1,0,LORRY/GOODS VEHICLE,1,Byatarayanapura,0.0417,0.0557,4916,Low
12.942_77.60300000000001,12.942,77.60300000000001,1,1.3333,1.3333,1,1,1,CAR,1,Adugodi,0.0417,0.0557,4917,Low
12.926_77.615,12.926,77.615,1,1.3333,1.3333,1,1,6,SCOOTER,1,Madiwala,0.0417,0.0557,4918,Low
12.978_77.56400000000001,12.978,77.56400000000001,1,1.3333,1.3333,1,1,4,TOURIST BUS,1,Magadi Road,0.0417,0.0557,4919,Low
12.959_77.534,12.959,77.534,1,1.3333,1.3333,1,1,1,CAR,1,Byatarayanapura,0.0417,0.0557,4920,Low
12.907_77.571,12.907,77.571,1,1.3333,1.3333,1,1,3,CAR,1,K.S. Layout,0.0417,0.0557,4921,Low
12.97_77.549,12.97,77.549,1,1.3333,1.3333,1,1,7,SCOOTER,1,Magadi Road,0.0417,0.0557,4922,Low
12.981_77.556,12.981,77.556,1,1.3333,1.3333,1,1,2,CAR,1,Magadi Road,0.0417,0.0557,4923,Low
12.92_77.593,12.92,77.593,1,1.3333,1.3333,1,1,3,CAR,1,Jayanagara,0.0417,0.0557,4924,Low
13.013_77.584,13.013,77.584,1,1.3333,1.3333,1,1,4,CAR,1,Sadashivanagar,0.0417,0.0557,4925,Low
13.011000000000001_77.548,13.011000000000001,77.548,1,1.3333,1.3333,1,1,4,CAR,1,Rajajinagar,0.0417,0.0557,4926,Low
12.906_77.604,12.906,77.604,1,1.3333,1.3333,1,1,5,CAR,1,Mico Layout,0.0417,0.0557,4927,Low
12.938_77.604,12.938,77.604,1,1.3333,1.3333,1,1,7,SCOOTER,1,Adugodi,0.0417,0.0557,4928,Low
12.947000000000001_77.593,12.947000000000001,77.593,1,1.3333,1.3333,1,1,7,SCOOTER,1,Wilson Garden,0.0417,0.0557,4929,Low
12.929_77.60000000000001,12.929,77.60000000000001,1,1.3333,1.3333,1,1,5,CAR,1,Jayanagara,0.0417,0.0557,4930,Low
12.982000000000001_77.559,12.982000000000001,77.559,1,1.3333,1.3333,1,1,6,SCOOTER,1,Magadi Road,0.0417,0.0557,4931,Low
12.957_77.587,12.957,77.587,1,1.3333,1.3333,1,1,5,CAR,1,Wilson Garden,0.0417,0.0557,4932,Low
12.982000000000001_77.572,12.982000000000001,77.572,1,1.3333,1.3333,1,1,2,PRIVATE BUS,1,Sheshadripuram,0.0417,0.0557,4933,Low
12.978_77.592,12.978,77.592,1,1.3333,1.3333,1,1,3,CAR,1,Cubbon Park,0.0417,0.0557,4934,Low
12.963000000000001_77.575,12.963000000000001,77.575,1,1.3333,1.3333,1,1,6,SCOOTER,1,V.V.Puram (C.Pet),0.0417,0.0557,4935,Low
12.927_77.548,12.927,77.548,1,1.3333,1.3333,1,1,3,CAR,1,Banashankari,0.0417,0.0557,4936,Low
12.956_77.575,12.956,77.575,1,1.3333,1.3333,1,1,5,CAR,1,V.V.Puram (C.Pet),0.0417,0.0557,4937,Low
12.959_77.566,12.959,77.566,1,1.3333,1.3333,1,1,5,CAR,1,Chamarajpet,0.0417,0.0557,4938,Low
12.951_77.541,12.951,77.541,1,1.3333,1.3333,1,1,0,CAR,1,Byatarayanapura,0.0417,0.0557,4939,Low
12.923_77.578,12.923,77.578,1,1.3333,1.3333,1,1,3,CAR,1,Jayanagara,0.0417,0.0557,4940,Low
12.938_77.571,12.938,77.571,1,1.3333,1.3333,1,1,4,CAR,1,Basavanagudi,0.0417,0.0557,4941,Low
12.922_77.574,12.922,77.574,1,1.3333,1.3333,1,1,5,CAR,1,Banashankari,0.0417,0.0557,4942,Low
12.96_77.555,12.96,77.555,1,1.3333,1.3333,1,1,3,CAR,1,Magadi Road,0.0417,0.0557,4943,Low
12.944_77.604,12.944,77.604,1,1.3333,1.3333,1,1,4,LORRY/GOODS VEHICLE,1,Adugodi,0.0417,0.0557,4944,Low
12.921000000000001_77.572,12.921000000000001,77.572,1,1.3333,1.3333,1,1,4,CAR,1,Banashankari,0.0417,0.0557,4945,Low
12.914_77.59400000000001,12.914,77.59400000000001,1,1.3333,1.3333,1,1,2,CAR,1,J.P. Nagar,0.0417,0.0557,4946,Low
12.921000000000001_77.593,12.921000000000001,77.593,1,1.3333,1.3333,1,1,3,CAR,1,Jayanagara,0.0417,0.0557,4947,Low
12.988_77.595,12.988,77.595,1,1.3333,1.3333,1,1,7,SCOOTER,1,High ground,0.0417,0.0557,4948,Low
12.916_77.601,12.916,77.601,1,1.3333,1.3333,1,1,6,MOTOR CYCLE,1,Mico Layout,0.0417,0.0557,4949,Low
12.951_77.60300000000001,12.951,77.60300000000001,1,1.3333,1.3333,1,1,5,CAR,1,Wilson Garden,0.0417,0.0557,4950,Low
12.975_77.551,12.975,77.551,1,1.3333,1.3333,1,1,6,SCOOTER,1,Magadi Road,0.0417,0.0557,4951,Low
12.953_77.538,12.953,77.538,1,1.3333,1.3333,1,1,6,SCOOTER,1,Byatarayanapura,0.0417,0.0557,4952,Low
12.988_77.581,12.988,77.581,1,1.3333,1.3333,1,1,4,CAR,1,High ground,0.0417,0.0557,4953,Low
12.913_77.611,12.913,77.611,1,1.3333,1.3333,1,1,5,CAR,1,Mico Layout,0.0417,0.0557,4954,Low
12.913_77.599,12.913,77.599,1,1.3333,1.3333,1,1,3,CAR,1,J.P. Nagar,0.0417,0.0557,4955,Low
12.937_77.578,12.937,77.578,1,1.3333,1.3333,1,1,5,CAR,1,Basavanagudi,0.0417,0.0557,4956,Low
12.972_77.575,12.972,77.575,1,1.3333,1.3333,1,1,6,SCOOTER,1,City Market,0.0417,0.0557,4957,Low
12.951_77.56700000000001,12.951,77.56700000000001,1,1.3333,1.3333,1,1,3,CAR,1,Basavanagudi,0.0417,0.0557,4958,Low
12.966000000000001_77.60300000000001,12.966000000000001,77.60300000000001,1,1.3333,1.3333,1,1,2,LORRY/GOODS VEHICLE,1,Ashok Nagar,0.0417,0.0557,4959,Low
12.935_77.622,12.935,77.622,3,0.6805333333333333,0.8333,3,3,11,CAR,0,Adugodi,0.125,0.0557,4960,Low
12.911_77.686,12.911,77.686,4,1.0,1.0,2,1,7,CAR,0,Bellandur,0.0833,0.0556,4961,Low
12.968_77.637,12.968,77.637,16,0.9722000000000001,2.5,2,2,12,CAR,0,Jeevanbheemanagar,0.0833,0.0556,4962,Low
12.956_77.727,12.956,77.727,4,0.675,0.85,3,2,0,CAR,0,Whitefield,0.125,0.0556,4963,Low
12.891_77.565,12.891,77.565,2,1.0051999999999999,1.5937,2,2,9,MOTOR CYCLE,0,K.S. Layout,0.0833,0.0556,4964,Low
12.978_77.69500000000001,12.978,77.69500000000001,4,1.0,1.5,2,2,1,CAR,0,Mahadevapura,0.0833,0.0556,4965,Low
12.909_77.645,12.909,77.645,25,0.627044,1.0625,3,2,10,SCOOTER,0,HSR Layout,0.125,0.0556,4966,Low
13.024000000000001_77.693,13.024000000000001,77.693,3,1.0,1.0,2,2,5,LGV,0,K.R. Pura,0.0833,0.0555,4967,Low
12.957_77.56700000000001,12.957,77.56700000000001,3,1.0000333333333333,1.6667,2,1,2,SCOOTER,1,V.V.Puram (C.Pet),0.0833,0.0555,4968,Low
13.055_77.534,13.055,77.534,6,0.6666833333333333,1.4167,3,2,3,SCOOTER,0,Jalahalli,0.125,0.0555,4969,Low
12.982000000000001_77.63,12.982000000000001,77.63,4,0.6725,1.0,3,3,1,CAR,0,Halasur,0.125,0.0555,4970,Low
13.195_77.681,13.195,77.681,4,0.67395,1.0625,3,3,2,CAR,0,Devanahalli Airport,0.125,0.0555,4971,Low
13.069_77.44800000000001,13.069,77.44800000000001,2,1.0,1.0,2,2,2,HGV,0,No Police Station,0.0833,0.0554,4972,Low
12.93_77.688,12.93,77.688,2,1.0,1.5,2,2,3,CAR,0,HAL Old Airport,0.0833,0.0554,4973,Low
12.995000000000001_77.612,12.995000000000001,77.612,2,1.0,1.25,2,2,4,CAR,0,Pulikeshinagar(F.Town),0.0833,0.0554,4974,Low
12.94_77.58,12.94,77.58,2,1.0,1.3333,2,2,3,CAR,1,Basavanagudi,0.0833,0.0554,4975,Low
12.934000000000001_77.559,12.934000000000001,77.559,2,1.0,1.0,2,2,2,HGV,0,Banashankari,0.0833,0.0554,4976,Low
12.948_77.533,12.948,77.533,3,0.6736,0.8333,3,2,0,LORRY/GOODS VEHICLE,0,Byatarayanapura,0.125,0.0554,4977,Low
12.902000000000001_77.651,12.902000000000001,77.651,2,1.0,1.0,2,1,7,CAR,0,Bellandur,0.0833,0.0554,4978,Low
12.939_77.57900000000001,12.939,77.57900000000001,5,0.6667,0.6667,3,3,5,MOTOR CYCLE,1,Basavanagudi,0.125,0.0554,4979,Low
13.189_77.645,13.189,77.645,2,1.0,1.0,2,2,7,CAR,0,Chikkajala,0.0833,0.0554,4980,Low
13.1_77.57900000000001,13.1,77.57900000000001,2,1.0,1.0,2,2,3,LGV,0,Yelahanka,0.0833,0.0554,4981,Low
12.977_77.655,12.977,77.655,2,1.0,1.0,2,2,7,CAR,0,Banaswadi,0.0833,0.0554,4982,Low
13.036_77.58800000000001,13.036,77.58800000000001,2,1.0,1.5,2,2,3,CAR,0,Kodigehalli,0.0833,0.0554,4983,Low
12.964_77.702,12.964,77.702,2,1.0,1.5,2,2,4,CAR,0,HAL Old Airport,0.0833,0.0554,4984,Low
12.956_77.69500000000001,12.956,77.69500000000001,2,1.0,1.5,2,2,4,CAR,0,HAL Old Airport,0.0833,0.0554,4985,Low
13.014000000000001_77.548,13.014000000000001,77.548,6,0.6666500000000001,0.8333,3,2,4,CAR,0,Rajajinagar,0.125,0.0554,4986,Low
13.02_77.71000000000001,13.02,77.71000000000001,4,0.66665,1.0,3,3,11,CAR,0,K.R. Pura,0.125,0.0553,4987,Low
13.199_77.702,13.199,77.702,4,0.66875,1.25,3,3,3,CAR,0,Devanahalli Airport,0.125,0.0553,4988,Low
12.841000000000001_77.663,12.841000000000001,77.663,4,0.66875,1.25,3,2,6,SCOOTER,0,Electronic City,0.125,0.0553,4989,Low
12.974_77.622,12.974,77.622,3,0.9935333333333333,1.1806,2,2,5,MAXI-CAB,0,Halasur,0.0833,0.0553,4990,Low
12.945_77.699,12.945,77.699,21,0.9523523809523811,2.5,2,2,3,CAR,0,HAL Old Airport,0.0833,0.0553,4991,Low
13.05_77.57600000000001,13.05,77.57600000000001,9,0.6527666666666667,0.8333,3,3,11,CAR,0,Kodigehalli,0.125,0.0552,4992,Low
13.022_77.641,13.022,77.641,12,0.6472083333333333,1.25,3,2,9,MOTOR CYCLE,0,Banaswadi,0.125,0.0552,4993,Low
12.937_77.559,12.937,77.559,2,1.31945,1.3889,1,1,11,CAR,0,Basavanagudi,0.0417,0.0552,4994,Low
13.046000000000001_77.505,13.046000000000001,77.505,8,0.656775,1.25,3,2,5,FACTORY BUS,0,Peenya,0.125,0.0552,4995,Low
12.936_77.628,12.936,77.628,6,0.6604333333333333,1.275,3,2,12,SCOOTER,0,Adugodi,0.125,0.0552,4996,Low
12.992_77.574,12.992,77.574,7,0.6547571428571429,1.25,3,3,4,CAR,0,Sheshadripuram,0.125,0.0551,4997,Low
13.027000000000001_77.542,13.027000000000001,77.542,16,0.6321187500000001,1.6667,3,4,10,SCOOTER,0,Yeshwanthpura,0.125,0.055,4998,Low
13.189_77.644,13.189,77.644,2,1.3104,1.7708,1,1,7,CAR,0,Chikkajala,0.0417,0.0549,4999,Low
12.982000000000001_77.628,12.982000000000001,77.628,5,0.6537200000000001,1.25,3,3,9,CAR,0,Halasur,0.125,0.0549,5000,Low
12.997_77.566,12.997,77.566,5,0.65,1.25,3,3,3,CAR,0,Malleshwaram,0.125,0.0547,5001,Low
13.06_77.589,13.06,77.589,2,0.97915,1.25,2,2,9,CAR,0,Kodigehalli,0.0833,0.0546,5002,Low
12.975_77.645,12.975,77.645,13,0.6282076923076924,1.25,3,2,5,CAR,0,Jeevanbheemanagar,0.125,0.0546,5003,Low
12.983_77.769,12.983,77.769,2,0.97915,1.25,2,2,10,CAR,0,Mahadevapura,0.0833,0.0546,5004,Low
12.92_77.668,12.92,77.668,4,0.64585,1.25,3,3,7,SCOOTER,0,Bellandur,0.125,0.0545,5005,Low
13.025_77.592,13.025,77.592,10,0.9583300000000001,1.6667,2,2,11,CAR,0,R.T. Nagar,0.0833,0.0545,5006,Low
12.939_77.747,12.939,77.747,5,0.31833999999999996,0.5,4,3,2,SCOOTER,0,Whitefield,0.1667,0.0545,5007,Low
13.001_77.60000000000001,13.001,77.60000000000001,4,0.645825,1.0,3,1,1,CAR,0,R.T. Nagar,0.125,0.0545,5008,Low
12.874_77.645,12.874,77.645,4,0.647075,1.0,3,3,3,CAR,0,Electronic City,0.125,0.0545,5009,Low
13.044_77.553,13.044,77.553,6,0.6389,1.25,3,3,12,MOTOR CYCLE,0,Jalahalli,0.125,0.0544,5010,Low
12.958_77.575,12.958,77.575,7,0.9619285714285714,1.7,2,2,4,SCOOTER,1,City Market,0.0833,0.0544,5011,Low
12.889000000000001_77.562,12.889000000000001,77.562,3,0.9722333333333334,1.25,2,2,11,PASSENGER AUTO,0,K.S. Layout,0.0833,0.0544,5012,Low
12.965_77.605,12.965,77.605,6,0.6388833333333334,1.0,3,3,5,SCHOOL VEHICLE,0,Ashok Nagar,0.125,0.0544,5013,Low
12.84_77.652,12.84,77.652,11,0.6250181818181818,2.0,3,3,11,MOTOR CYCLE,0,Electronic City,0.125,0.0543,5014,Low
13.024000000000001_77.644,13.024000000000001,77.644,7,0.6351142857142857,1.0625,3,3,9,SCOOTER,0,Banaswadi,0.125,0.0543,5015,Low
13.051_77.493,13.051,77.493,5,0.63834,1.4167,3,3,12,CAR,0,Chikkabanavara,0.125,0.0543,5016,Low
12.965_77.717,12.965,77.717,45,0.5411111111111111,1.8,3,3,5,SCOOTER,0,HAL Old Airport,0.125,0.0542,5017,Low
12.91_77.61,12.91,77.61,6,0.6333333333333333,0.9,3,3,4,CAR,0,Mico Layout,0.125,0.0542,5018,Low
13.122_77.624,13.122,77.624,13,0.6179538461538462,1.0,3,2,4,CAR,0,Yelahanka,0.125,0.0542,5019,Low
12.956_77.602,12.956,77.602,8,1.2777749999999999,3.3333,1,1,11,SCOOTER,1,Ashok Nagar,0.0417,0.0542,5020,Low
12.870000000000001_77.66,12.870000000000001,77.66,3,0.6416666666666667,1.0,3,3,2,CAR,0,Electronic City,0.125,0.0542,5021,Low
12.896_77.639,12.896,77.639,3,0.6389,1.0,3,2,3,CAR,0,HSR Layout,0.125,0.0541,5022,Low
12.993_77.706,12.993,77.706,7,0.9541714285714286,1.5,2,2,7,CAR,0,Mahadevapura,0.0833,0.0541,5023,Low
13.009_77.572,13.009,77.572,6,0.6319666666666667,1.0625,3,3,11,SCOOTER,0,Malleshwaram,0.125,0.0541,5024,Low
13.002_77.631,13.002,77.631,7,0.6256,0.75,3,2,9,MOPED,0,Banaswadi,0.125,0.054,5025,Low
12.911_77.645,12.911,77.645,18,0.9247555555555557,1.0625,2,1,10,CAR,0,HSR Layout,0.0833,0.054,5026,Low
13.034_77.556,13.034,77.556,11,0.9431636363636364,1.5937,2,2,8,CAR,0,Yeshwanthpura,0.0833,0.054,5027,Low
12.984_77.649,12.984,77.649,3,0.6333333333333333,0.9,3,3,2,CAR,0,Jeevanbheemanagar,0.125,0.0539,5028,Low
12.91_77.481,12.91,77.481,2,0.9600500000000001,1.3889,2,2,12,CAR,0,Kengeri,0.0833,0.0539,5029,Low
13.098_77.566,13.098,77.566,11,0.2890181818181818,0.625,4,3,4,SCOOTER,0,Yelahanka,0.1667,0.0539,5030,Low
13.069_77.58800000000001,13.069,77.58800000000001,19,0.594078947368421,0.85,3,2,9,MOTOR CYCLE,0,Kodigehalli,0.125,0.0538,5031,Low
12.968_77.606,12.968,77.606,6,0.625,1.5,3,2,5,CAR,0,Ashok Nagar,0.125,0.0538,5032,Low
13.058_77.47200000000001,13.058,77.47200000000001,2,0.95835,1.4167,2,2,2,CAR,0,No Police Station,0.0833,0.0538,5033,Low
13.005_77.718,13.005,77.718,4,0.625,1.0,3,2,4,CAR,0,K.R. Pura,0.125,0.0537,5034,Low
13.008000000000001_77.757,13.008000000000001,77.757,2,0.95625,1.0625,2,1,6,CAR,0,Mahadevapura,0.0833,0.0537,5035,Low
12.999_77.57300000000001,12.999,77.57300000000001,10,0.61251,1.25,3,3,13,SCOOTER,0,Sadashivanagar,0.125,0.0537,5036,Low
12.912_77.643,12.912,77.643,2,0.95625,1.0625,2,2,6,CAR,0,HSR Layout,0.0833,0.0537,5037,Low
13.045_77.749,13.045,77.749,3,1.2778,1.4167,1,1,11,HGV,0,K.R. Pura,0.0417,0.0537,5038,Low
12.879_77.646,12.879,77.646,7,0.6190428571428571,1.0,3,3,2,CAR,0,Hulimavu,0.125,0.0537,5039,Low
12.912_77.68,12.912,77.68,2,0.95625,1.0625,2,2,7,CAR,0,Bellandur,0.0833,0.0537,5040,Low
12.974_77.606,12.974,77.606,4,0.625,0.8333,3,3,13,CAR,0,Cubbon Park,0.125,0.0537,5041,Low
12.972_77.654,12.972,77.654,10,0.6131,1.5937,3,3,10,SCOOTER,0,Jeevanbheemanagar,0.125,0.0537,5042,Low
13.073_77.59100000000001,13.073,77.59100000000001,6,0.9444333333333335,1.4167,2,2,13,CAR,0,Kodigehalli,0.0833,0.0536,5043,Low
12.999_77.56400000000001,12.999,77.56400000000001,3,0.9500000000000001,1.0,2,2,6,CAR,0,Malleshwaram,0.0833,0.0536,5044,Low
13.041_77.517,13.041,77.517,6,0.9444500000000001,1.6667,2,2,2,HGV,0,Chikkabanavara,0.0833,0.0536,5045,Low
12.981_77.55,12.981,77.55,2,0.95,1.3333,2,2,3,CAR,1,Magadi Road,0.0833,0.0535,5046,Low
13.003_77.56,13.003,77.56,5,0.94442,1.3889,2,1,11,CAR,0,Malleshwaram,0.0833,0.0535,5047,Low
13.109_77.604,13.109,77.604,2,0.95,1.0,2,2,3,LGV,0,Yelahanka,0.0833,0.0535,5048,Low
12.991_77.488,12.991,77.488,1,1.275,1.275,1,1,7,PASSENGER AUTO,0,Kamakshipalya,0.0417,0.0534,5049,Low
13.012_77.596,13.012,77.596,1,1.275,1.275,1,1,6,GOODS AUTO,0,R.T. Nagar,0.0417,0.0534,5050,Low
12.927_77.569,12.927,77.569,1,1.275,1.275,1,1,6,PASSENGER AUTO,0,Banashankari,0.0417,0.0534,5051,Low
12.947000000000001_77.629,12.947000000000001,77.629,3,0.9444333333333333,1.0,2,1,6,CAR,0,Ashok Nagar,0.0833,0.0534,5052,Low
13.098_77.574,13.098,77.574,5,0.61668,1.0625,3,2,11,MOTOR CYCLE,0,Yelahanka,0.125,0.0534,5053,Low
12.844_77.688,12.844,77.688,2,0.9479,1.0625,2,1,3,MOTOR CYCLE,0,Electronic City,0.0833,0.0534,5054,Low
12.933_77.517,12.933,77.517,2,0.9479,1.0625,2,2,10,CAR,0,Kengeri,0.0833,0.0534,5055,Low
12.895_77.62,12.895,77.62,1,1.275,1.275,1,1,12,MAXI-CAB,0,Madiwala,0.0417,0.0534,5056,Low
12.886000000000001_77.638,12.886000000000001,77.638,1,1.275,1.275,1,1,2,TANKER,0,Hulimavu,0.0417,0.0534,5057,Low
13.02_77.614,13.02,77.614,1,1.275,1.275,1,1,7,GOODS AUTO,0,K.G. Halli,0.0417,0.0534,5058,Low
13.011000000000001_77.613,13.011000000000001,77.613,1,1.275,1.275,1,1,6,PASSENGER AUTO,0,K.G. Halli,0.0417,0.0534,5059,Low
12.997_77.56700000000001,12.997,77.56700000000001,2,0.9479,1.0625,2,2,2,CAR,0,Malleshwaram,0.0833,0.0534,5060,Low
13.035_77.514,13.035,77.514,1,1.275,1.275,1,1,6,PASSENGER AUTO,0,Peenya,0.0417,0.0534,5061,Low
13.067_77.57000000000001,13.067,77.57000000000001,2,0.9479,1.0625,2,2,10,CAR,0,Kodigehalli,0.0833,0.0534,5062,Low
12.906_77.676,12.906,77.676,5,0.61668,1.0,3,1,6,SCOOTER,0,Bellandur,0.125,0.0534,5063,Low
12.974_77.655,12.974,77.655,1,1.275,1.275,1,1,7,PASSENGER AUTO,0,Jeevanbheemanagar,0.0417,0.0534,5064,Low
13.005_77.57900000000001,13.005,77.57900000000001,2,0.9479,1.0625,2,2,9,CAR,0,Sadashivanagar,0.0833,0.0534,5065,Low
13.248000000000001_77.715,13.248000000000001,77.715,3,0.6216666666666667,0.85,3,3,1,HGV,0,Devanahalli Airport,0.125,0.0534,5066,Low
12.978_77.631,12.978,77.631,1,1.275,1.275,1,1,7,PASSENGER AUTO,0,Jeevanbheemanagar,0.0417,0.0534,5067,Low
12.876_77.529,12.876,77.529,1,1.275,1.275,1,1,14,MAXI-CAB,0,Thalagattapura,0.0417,0.0534,5068,Low
13.052_77.575,13.052,77.575,11,0.5984818181818182,1.0,3,2,2,CAR,0,Kodigehalli,0.125,0.0533,5069,Low
13.244_77.71300000000001,13.244,77.71300000000001,2,0.94375,1.25,2,2,3,CAR,0,Devanahalli Airport,0.0833,0.0533,5070,Low
12.982000000000001_77.614,12.982000000000001,77.614,6,0.6104166666666667,1.0625,3,2,5,CAR,0,Shivajinagar,0.125,0.0533,5071,Low
12.975_77.601,12.975,77.601,3,1.2666666666666666,1.8,1,1,6,CAR,0,Cubbon Park,0.0417,0.0533,5072,Low
13.001_77.599,13.001,77.599,4,0.9375,2.5,2,2,5,SCOOTER,0,R.T. Nagar,0.0833,0.0532,5073,Low
12.986_77.619,12.986,77.619,9,1.25,1.25,1,1,10,CAR,0,Pulikeshinagar(F.Town),0.0417,0.0532,5074,Low
12.986_77.608,12.986,77.608,7,0.6071428571428571,1.5,3,3,4,SCOOTER,0,Shivajinagar,0.125,0.0532,5075,Low
12.870000000000001_77.652,12.870000000000001,77.652,4,0.937525,2.5,2,1,12,SCOOTER,0,Electronic City,0.0833,0.0532,5076,Low
12.994_77.69800000000001,12.994,77.69800000000001,4,0.938525,1.275,2,2,11,CAR,0,Mahadevapura,0.0833,0.0532,5077,Low
13.114_77.57900000000001,13.114,77.57900000000001,3,1.2639,1.6667,1,1,9,CAR,0,Yelahanka,0.0417,0.0532,5078,Low
12.948_77.553,12.948,77.553,6,0.9305666666666667,1.4167,2,2,4,LGV,0,Basavanagudi,0.0833,0.0531,5079,Low
13.032_77.622,13.032,77.622,4,0.608325,0.8333,3,3,3,CAR,0,K.G. Halli,0.125,0.053,5080,Low
13.026_77.58,13.026,77.58,6,0.6034666666666667,1.0625,3,2,4,CAR,0,Kodigehalli,0.125,0.053,5081,Low
13.043000000000001_77.58200000000001,13.043000000000001,77.58200000000001,2,0.9375,1.25,2,2,8,MOTOR CYCLE,0,Kodigehalli,0.0833,0.053,5082,Low
12.93_77.57300000000001,12.93,77.57300000000001,3,1.2592333333333332,1.3333,1,1,6,SCOOTER,1,Banashankari,0.0417,0.053,5083,Low
12.912_77.632,12.912,77.632,3,0.6111,0.8333,3,3,2,CAR,0,HSR Layout,0.125,0.053,5084,Low
12.961_77.682,12.961,77.682,7,1.25,1.25,1,1,10,CAR,0,HAL Old Airport,0.0417,0.053,5085,Low
12.979000000000001_77.56400000000001,12.979000000000001,77.56400000000001,44,1.1616045454545454,3.3333,1,1,11,SCOOTER,1,Magadi Road,0.0417,0.053,5086,Low
12.985_77.524,12.985,77.524,3,0.6111,0.8333,3,3,5,CAR,0,Kamakshipalya,0.125,0.053,5087,Low
13.104000000000001_77.584,13.104000000000001,77.584,4,0.60415,0.7083,3,3,2,CAR,0,Yelahanka,0.125,0.0529,5088,Low
12.973_77.60300000000001,12.973,77.60300000000001,10,0.915,1.5,2,2,7,CAR,0,Cubbon Park,0.0833,0.0529,5089,Low
12.947000000000001_77.572,12.947000000000001,77.572,6,0.9259499999999999,2.2222,2,2,5,MOTOR CYCLE,1,Basavanagudi,0.0833,0.0529,5090,Low
13.014000000000001_77.531,13.014000000000001,77.531,3,0.6046,0.6944,3,1,5,CAR,0,Rajajinagar,0.125,0.0528,5091,Low
13.199_77.7,13.199,77.7,4,1.25,1.25,1,1,9,CAR,0,Devanahalli Airport,0.0417,0.0528,5092,Low
12.933_77.557,12.933,77.557,7,0.5952285714285714,0.8333,3,2,5,CAR,0,Banashankari,0.125,0.0528,5093,Low
13.008000000000001_77.563,13.008000000000001,77.563,5,1.25,1.25,1,1,8,CAR,0,Malleshwaram,0.0417,0.0528,5094,Low
